LocationID (QRCode),Latitude,Longitude,Description,Moderator (0/1),Active (0/1),Dosimeter,Collected Flag (0/1),Wear Period,System_Date Deployed,System_Date Collected,Mismatch (0/1), my_Date Deployed, my_Date Collected, recordID
BLG 044-020,37.41854858,-122.20599549,KLY Test Lab: station 2a boundary: SW corner unistrut,0,1,BA000189532,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 3C72C89A-6157-4067-B2D7-BEF9C0294B5E
BLG 044-020,37.41854858,-122.20603833,KLY Test Lab: station 2a boundary: SW corner unistrut,0,1,BA00069937L,1,1-1-2021,01/20/2021,07/26/2021,0,01/20/2021,07/26/2021, FC17319D-5C4A-44D4-8CF3-D0576C7830AB
BLG 044-025,37.41854858,-122.20593252,KLY Test Lab: station 5 boundary c,0,1,BA00110016P,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 66787DF0-0D27-4BBD-96C8-3484C2E63C60
BLG 044-025,37.41851807,-122.20605442,KLY Test Lab: station 5 boundary c,0,1,BA000335739,1,1-1-2021,01/20/2021,07/26/2021,0,01/20/2021,07/26/2021, A7EC1D0F-F136-4687-928F-B114403692E3
BLG 044-027,37.41857910,-122.20597613,KLY Test Lab: station 6: North next to Klystron  b,0,1,BA00047926U,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 849C0CAB-BEA1-4076-B266-A04A3ED1DB05
BLG 044-027,37.41851807,-122.20607553,KLY Test Lab: station 6: North next to Klystron  b,0,1,BA000843922,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, E98DBB8E-63AD-42C1-B327-F2BF7CC93FF2
BLG 044-029,37.41854858,-122.20600456,KLY Test Lab: station 7 boundary a,0,1,BA00199698C,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, EE65BC2D-60BC-4DFC-9E2A-9633B4527683
BLG 044-029,37.41848755,-122.20603495,KLY Test Lab: station 7 boundary a,0,1,BA001266652,1,1-1-2021,01/20/2021,07/26/2021,0,01/20/2021,07/26/2021, 799B50B0-1C0A-4BAB-9528-BD43877D7E5C
BLG 044-031,37.41848755,-122.20598018,KLY Test Lab: station 7 boundary c,0,1,BA000199515,0,7-1-2021,07/29/2021,07/29/2021,,07/29/2021,07/29/2021, 35EBA8F7-26B7-4ADB-8BAE-FF5E230CA8CC
BLG 044-031,37.41854858,-122.20600513,KLY Test Lab: station 7 boundary c,0,1,BA00147889J,1,1-1-2021,01/15/2021,07/29/2021,0,01/15/2021,07/29/2021, F371534D-3CDF-4AA6-9334-ECCD5D8C6B0E
BLG 044-036,37.41848755,-122.20603817,KLY Test Lab: station 9 boundary c,0,1,BA00033022Q,0,7-1-2021,07/29/2021,07/29/2021,,07/29/2021,07/29/2021, A5C04C73-049D-480E-BCCC-A3CF98467A64
BLG 044-036,37.41845703,-122.20605771,KLY Test Lab: station 9 boundary c,0,1,BA00091320E,1,1-1-2021,01/15/2021,07/29/2021,0,01/15/2021,07/29/2021, F9731632-FEC1-4BE6-9016-96B7152A8AC7
BLG 044-038,37.41848755,-122.20608144,KLY Test Lab: station 11 boundary b,0,1,BA000870826,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, F6923E09-411D-450C-B92D-470BA662C318
BLG 044-038,37.41845703,-122.20604343,KLY Test Lab: station 11 boundary b,0,1,BA00029214F,1,1-1-2021,01/20/2021,07/28/2021,0,01/20/2021,07/28/2021, 55A986B9-FB4F-4C13-B95A-DA34395500EC
BLG 044-040,37.41839600,-122.20605511,ASTA Southside near PPS panel\under table ,1,1,BA00087804U,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, B26143A9-E2B6-437F-A1B5-9E5D7AB38635
BLG 044-040,37.41845703,-122.20605331,ASTA Southside near PPS panel\under table ,1,1,BA00060746Z,1,7-1-2021,07/28/2021,08/27/2021,0,07/28/2021,08/27/2021, 7743BD57-603D-435B-8F4C-94591360E15A
BLG 044-040,37.41848755,-122.20603003,ASTA Southside near PPS panel\under table ,1,1,BA00150859R,1,1-1-2021,01/20/2021,07/28/2021,0,01/20/2021,07/28/2021, DA7D29D7-1F58-4ACB-B9DB-4333D68688E8
BLG 044-041,37.41845703,-122.20613086,ASTA Eastside  inside Room 153,1,1,BA00101208J,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, 5C6F6FD6-4A58-4A93-9978-2639B9C81634
BLG 044-041,37.41851807,-122.20607029,ASTA Eastside  inside Room 153,1,1,BA00191177Y,1,1-1-2021,01/20/2021,08/27/2021,0,01/20/2021,08/27/2021, ED852895-248D-4B35-B8A1-56011BF97794
BLG 044-042,37.41854858,-122.20606491,ASTA Nothside  Inside Room 152 lazer room\on wall hanging on emergancy off button,1,1,BA00045982Y,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, E2958F1B-71EE-4D6F-A8CF-0303C417071A
BLG 044-042,37.41848755,-122.20604169,ASTA Nothside  Inside Room 152 lazer room\on wall hanging on emergancy off button,1,1,BA00016042P,1,1-1-2021,01/25/2021,08/27/2021,0,01/25/2021,08/27/2021, B9257CA1-1CBD-46DE-9B90-CCE6FE8E8A10
BLG 044-043,37.41848755,-122.20602952,ASTA Westside\on floor against wall,1,1,BA001833245,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, E72B5725-179C-4BAD-9ED9-1089A6212ABB
BLG 044-043,37.41845703,-122.20601749,ASTA Westside\on floor against wall,1,1,BA00023427A,1,1-1-2021,01/25/2021,08/27/2021,0,01/25/2021,08/27/2021, 5756FB34-EB91-4D29-AB59-6D8AEAB06BA7
BLG 044-044,37.41848755,-122.20606688,ASTA roof,1,1,BA001305880,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, 365757A7-3625-43C7-8022-B76DB7865382
BLG 044-044,37.41836548,-122.20594427,ASTA roof,1,1,BA00109067B,1,7-1-2021,08/13/2021,08/27/2021,1,08/13/2021,08/27/2021, 6AA1DF12-2B0D-4EF0-B337-78B9A36CB6AD
BLG 044-044,37.41842651,-122.20600139,ASTA roof,1,1,BA00109067B,1,1-1-2021,01/25/2021,08/13/2021,0,01/25/2021,08/13/2021, FC2B95AE-A4AD-44EB-88B0-9F34FB22345E
BLG 044-046,37.41842651,-122.20583126,KLY Test Lab: station 18 boundary NE b,0,1,BA00105472G,0,7-1-2021,08/26/2021,08/26/2021,,08/26/2021,08/26/2021, A64DE31A-7560-44F3-8FFA-7B27DFCE93D1
BLG 044-046,37.41842651,-122.20595042,KLY Test Lab: station 18 boundary NE b,0,1,BA00074686R,1,1-1-2021,01/22/2021,08/26/2021,0,01/22/2021,08/26/2021, D252D9BD-61A2-4186-8CF2-B4264FA8A191
BLG 044-047,37.41842651,-122.20592557,KLY Test Lab: station 18 operator panel,0,1,BA00074201H,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 900B3CFD-9D23-426F-A908-A1FCB9F4BE2F
BLG 044-047,37.41836548,-122.20605220,KLY Test Lab: station 18 operator panel,0,1,BA00104364G,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, 00341063-EE02-4281-AD02-25035EA54B1E
BLG 044-048,37.41839600,-122.20599338,KLY Test Lab: station 18 boundary SE,0,1,BA00187445V,1,1-1-2021,01/25/2021,08/27/2021,0,01/25/2021,08/27/2021, 5817CBDA-E1BA-49CD-B782-31DAA635ACB0
BLG 044-050,37.41851807,-122.20596294,  Inside Room 151 NW corner on floor,1,1,BA00168286W,0,7-1-2021,09/01/2021,09/01/2021,,09/01/2021,09/01/2021, F693A3E2-E5FE-40B7-9A1A-62AE2C1B2356
BLG 044-050,37.41851807,-122.20605164,  Inside Room 151 NW corner on floor,1,1,BA00009255D,1,1-1-2021,01/20/2021,09/01/2021,0,01/20/2021,09/01/2021, 9D089920-7E67-4C72-996B-3EC396D52F1A
BLG 044-056,37.41851807,-122.20604085,KLY Test Lab: station 4 boundary a\unistrurt NE corner of box,0,1,BA00044521F,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, ED1412C3-F1C7-46D0-A90D-F7E14100D26F
BLG 044-056,37.41851807,-122.20607084,KLY Test Lab: station 4 boundary a\unistrurt NE corner of box,0,1,BA00101059G,1,1-1-2021,01/20/2021,07/28/2021,0,01/20/2021,07/28/2021, 41BFDF6F-BBDF-46B0-A7D4-524FD8EAA0E2
BLG 044-057,37.41854858,-122.20606096,KLY Test Lab: station 4 boundary b,0,1,BA000882045,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, 2B662D41-B7F8-4BB8-8104-3C0ED5D1DFF6
BLG 044-057,37.41845703,-122.20599897,KLY Test Lab: station 4 boundary b,0,1,BA001181975,1,1-1-2021,01/22/2021,08/27/2021,0,01/22/2021,08/27/2021, 8BCD1016-5EA5-4142-B34C-26AE6E72DB25
BLG 044-058,37.41845703,-122.20592025,KLY Test Lab: station 4 boundary c,0,1,BA00050211O,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, 328347CB-49C1-4F65-9F71-BCE59153FA71
BLG 044-058,37.41851807,-122.20604273,KLY Test Lab: station 4 boundary c,0,1,BA00169877I,1,1-1-2021,01/20/2021,07/28/2021,0,01/20/2021,07/28/2021, C6C5AD3F-100C-41FA-ABF6-F4AACD9580A9
BLG 044-067,37.41845703,-122.20598998,ts10 adjacent from 164c,0,1,BA00019601G,1,1-1-2021,01/15/2021,07/28/2021,0,01/15/2021,07/28/2021, 0CE53BCE-CE6B-4E60-8615-91EAA0C5B530
BLG 044-068,37.41851807,-122.20595066,Kly Test Lab:  Station 9 win test structure,0,1,BA002449405,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, 32576712-829A-42ED-BC0E-3571A7A073D3
BLG 044-068,37.41848755,-122.20599318,Kly Test Lab:  Station 9 win test structure,0,1,BA000690852,1,1-1-2021,01/22/2021,07/28/2021,0,01/22/2021,07/28/2021, FBAA927C-1251-4089-987F-0F0EBDD33B3E
BLG 044-069,37.41845703,-122.20595957,KTL TS11 Op station,0,1,BA00069616V,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 45278ED8-0785-4F8F-A67B-3F83FF1A36C9
BLG 044-069,37.41845703,-122.20602785,KTL TS11 Op station,0,1,BA00126599T,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, A9FFA808-66D0-4C61-AEDB-8683ECF0182B
BLG 044-071,37.41845703,-122.20600230,KTL TS 10,0,1,BA00213264G,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, 04F6725B-052D-47ED-94DF-1109A252A83A
BLG 044-071,37.41842651,-122.20596659,KTL TS 10,0,1,BA001880270,1,1-1-2021,01/22/2021,08/27/2021,0,01/22/2021,08/27/2021, F188F029-DEA1-4F5C-8003-D5BBC84DFF6E
BLG 044-072,37.41857910,-122.20561235,Room 203A on conduit RGD Klystrino RGD#65,0,1,BA00087574T,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 674DD72F-C523-4BEC-8E06-B0EA3C489F08
BLG 044-072,37.41851807,-122.20573461,Room 203A on conduit RGD Klystrino RGD#65,0,1,BA000639602,1,1-1-2021,01/25/2021,07/26/2021,0,01/25/2021,07/26/2021, 8078B6A5-99C2-4BD3-9D2B-BB7E4FCA81D3
BLG 044-073,37.41854858,-122.20607326,Room154E/F ASTA Operator Room,0,1,BA00169275Y,0,7-1-2021,08/27/2021,08/27/2021,,08/27/2021,08/27/2021, A0CDA691-54FF-4E9B-ADE1-2685EF3B9A4D
BLG 044-073,37.41857910,-122.20607441,Room154E/F ASTA Operator Room,0,1,BA000178361,1,1-1-2021,01/20/2021,08/27/2021,0,01/20/2021,08/27/2021, 02467737-D384-4530-946E-FFC10E5BD8AE
BLG 044-074,37.41842651,-122.20597615,KTL RGD Room 164F Test Cathodes,0,1,BA00050424D,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 9246497E-7274-4D1B-B86D-318A8E7142F1
BLG 044-074,37.41842651,-122.20601655,KTL RGD Room 164F Test Cathodes,0,1,BA000578420,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, C3B03195-002E-49AB-A713-D4F240F1B789
BLG 045-001,37.41830444,-122.20581973,Building 45: Room 181 on unistrut on east wall. RGD #72  Varian Klystron RF,0,1,BA00102207K,0,7-1-2021,08/13/2021,08/13/2021,,08/13/2021,08/13/2021, 92B70976-C1A7-4C72-AD12-449370170B48
BLG 045-001,37.41836548,-122.20578232,Building 45: Room 181 on unistrut on east wall. RGD #72  Varian Klystron RF,0,1,BA00076348V,1,1-1-2021,01/27/2021,08/13/2021,0,01/27/2021,08/13/2021, F6A1C8B7-2FCD-47BA-ACA3-BC9625F7F9DD
BLG 050-002,37.41784668,-122.20367950,Second floor NE elevator: on wall near stairwell. Across from rm 202,0,1,BA00128883Y,0,7-1-2021,08/02/2021,08/02/2021,,08/02/2021,08/02/2021, 146A2E0A-6D49-4AF7-9F0A-3977CD4B1FDC
BLG 050-002,37.41790771,-122.20375081,Second floor NE elevator: on wall near stairwell. Across from rm 202,0,1,BA000154866,1,1-1-2021,01/27/2021,08/02/2021,0,01/27/2021,08/02/2021, 4CB649B9-2BC0-4D1C-B9BA-E5F06CD0C9DB
BLG 051-001,37.41995239,-122.20528117,Kavli Bldg R320 in back of top cabinet near window,0,1,BA00137350G,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, C55A26D4-8766-4729-91DC-4749EEBCB80C
BLG 051-001,37.41998291,-122.20522821,Kavli Bldg R320 in back of top cabinet near window,0,1,BA00012075K,1,1-1-2021,02/01/2021,07/30/2021,0,02/01/2021,07/30/2021, 33AF5DF0-5825-4447-9F30-5310E9932ECF
BLG 052-001,37.41760254,-122.20428543,Stairwell E: first floord,0,1,BA001922923,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, D6A0E9DC-15F9-4962-8560-3718ABD75217
BLG 052-001,37.41754150,-122.20433939,Stairwell E: first floord,0,1,BA001602773,1,1-1-2021,01/14/2021,07/23/2021,0,01/14/2021,07/23/2021, F135832E-8308-42D5-9C0E-6CD85A40A181
BLG 052-002,37.41744995,-122.20474997,Stairwell W: first floor,0,1,BA00198592R,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, 7A1739EB-7D5A-4B1E-84EB-E03FE3C383C4
BLG 052-002,37.41744995,-122.20479749,Stairwell W: first floor,0,1,BA000265077,1,1-1-2021,01/14/2021,07/23/2021,0,01/14/2021,07/23/2021, C759FF7B-4F04-4040-850C-5A2E32060D4A
BLG 052-003,37.41757202,-122.20430715,Stairwell E third floor,0,1,BA001537144,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, 7A6ECF53-747A-45A9-84BE-B8B2FEE5D2E3
BLG 052-003,37.41760254,-122.20442876,Stairwell E third floor,0,1,BA00158893R,1,1-1-2021,01/14/2021,07/23/2021,0,01/14/2021,07/23/2021, 9E9B403A-DF86-4BD4-B6DD-14858AEE03C4
BLG 052-004,37.41748047,-122.20483778,Stairwell W: third floor,0,1,BA000783615,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, 8D55E498-DF84-4121-858C-4D9E7E3CF2F9
BLG 052-004,37.41744995,-122.20480714,Stairwell W: third floor,0,1,BA00087881S,1,1-1-2021,01/14/2021,07/23/2021,0,01/14/2021,07/23/2021, 26038C0A-CF2A-47E3-97C3-10C69CB3A147
BLG 055-001,37.41848755,-122.19713853,Rec center: under front desk,0,1,BA00039872Z,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, 748F6EDE-480E-4232-8D6D-FE2668D59F81
BLG 055-001,37.41839600,-122.19682522,Rec center: under front desk,0,1,BA00169970U,1,1-1-2021,01/27/2021,07/23/2021,0,01/27/2021,07/23/2021, E32C5DEE-9331-4A8F-AB1B-FE1255494E2D
BLG 084-001,37.41839600,-122.20378247,Outside RGD room. Above door B292A,0,1,BA00008887V,0,7-1-2021,08/02/2021,08/02/2021,,08/02/2021,08/02/2021, 6A7926B3-4E0C-4718-8ED4-0B95501FBF79
BLG 084-001,37.41821289,-122.20392348,Outside RGD room. Above door B292A,0,1,BA00119877S,1,1-1-2021,01/15/2021,08/02/2021,0,01/15/2021,08/02/2021, 04DCD808-76D2-4D0E-A2AB-95A09415D6D3
BLG 112-A-001,37.41708374,-122.20799641,Master substation work area. Next to NW door,0,1,BA00111182N,0,7-1-2021,08/12/2021,08/12/2021,,08/12/2021,08/12/2021, C9E42411-B782-4C93-A91F-476CB4E5D7D9
BLG 112-A-001,37.41622925,-122.20609140,Master substation work area. Next to NW door,0,1,BA000933624,1,1-1-2021,01/28/2021,08/12/2021,0,01/28/2021,08/12/2021, CBC90C18-71F5-40F4-B2A6-AA4EFCCFD925
BLG 136-001,37.41638184,-122.20474301,West Wall,1,1,BA00193409T,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 05AF4D30-7DBF-430A-B47B-D6CB1571CC99
BLG 136-001,37.41638184,-122.20475985,West Wall,1,1,BA00116837Z,1,1-1-2021,01/06/2021,07/30/2021,0,01/06/2021,07/30/2021, CEA6C30A-C2E2-49DB-AA2E-407027FC7D36
BLG 136-002,37.41632080,-122.20472388,Next to penetration: N (On steel I-beam: middle room),1,1,BA00123829X,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 93452673-B1C1-446B-A8BA-2468DD82E62B
BLG 136-002,37.41638184,-122.20476730,Next to penetration: N (On steel I-beam: middle room),1,1,BA000288128,1,1-1-2021,01/06/2021,07/30/2021,0,01/06/2021,07/30/2021, 4273C3CC-865D-4FD6-BAE6-B339634D409F
BLG 240-001,37.41696167,-122.20671933,outside conference room door (trailer next to blg 30) ,0,1,BA000816531,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 558518F6-4D0F-4CD5-90BD-0832CB948F8C
BLG 240-001,37.41674805,-122.20644020,outside conference room door (trailer next to blg 30) ,0,1,BA00010060X,1,1-1-2021,01/12/2021,07/21/2021,0,01/12/2021,07/21/2021, 758CE7C1-D97E-4009-B436-B8A4F4A8E813
BLG 280-001,37.41729736,-122.20765655,Outside Bldg 280C South wall on electrical unistrut ,1,1,BA000423667,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, 0C324132-5FAC-4991-ABAD-1D6E891DBAC4
BLG 280-001,37.41769409,-122.20656418,Outside Bldg 280C South wall on electrical unistrut ,1,1,BA001630675,1,1-1-2021,01/06/2021,07/28/2021,0,01/06/2021,07/28/2021, B3E2D1CF-DD3D-4D43-97F7-1E45EF1A6935
BLG 280-003,37.41845703,-122.20601556,Outside on steps facing KTL between 280A and 280B,0,1,BA00088761V,1,1-1-2021,01/06/2021,07/29/2021,0,01/06/2021,07/29/2021, ED14059C-35EB-42E9-8394-473013ACBF92
BLG 750-001,37.41842651,-122.19507164,1st floor: machine shop office Rm. 102 south wall,0,1,BA00244389V,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, F515372B-1969-4901-8900-B14163410878
BLG 750-001,37.41842651,-122.19509205,1st floor: machine shop office Rm. 102 south wall,0,1,BA000748007,1,1-1-2021,01/14/2021,07/21/2021,0,01/14/2021,07/21/2021, D1C83F9A-3AD0-48B8-9C44-2012E0C13D7E
BLG 750-002,37.41842651,-122.19499476,2nd floor: on diagonal support beam between 206B and 206C,0,1,BA00084200H,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 20FA6DFD-F56E-4787-BC91-9D24235C13DA
BLG 750-002,37.41845703,-122.19491260,2nd floor: on diagonal support beam between 206B and 206C,0,1,BA00095086Y,1,1-1-2021,01/14/2021,07/21/2021,0,01/14/2021,07/21/2021, 4EA185C4-6BB4-4017-8CA7-8FBDD41E7567
BLG 750-003,37.41842651,-122.19501839,3rd floor on 480V conduit: room 304,0,1,BA002172684,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 6CCEADE9-8C43-46B6-B8C8-88AF52132017
BLG 750-003,37.41842651,-122.19493996,3rd floor on 480V conduit: room 304,0,1,BA00006742D,1,1-1-2021,01/14/2021,07/21/2021,0,01/14/2021,07/21/2021, ECA827F5-191A-4CEB-A7EA-69C0131721D1
BLG T-37,37.41604614,-122.20336740,on wall by window,0,1,BA001196049,1,1-1-2021,03/03/2021,08/18/2021,0,03/03/2021,08/18/2021, CB418D32-DBD3-4CCF-B4C6-6162077D9AB3
BLG-044-067,37.41845703,-122.20594313,ts10 adjacent from 164c,0,1,BA001557522,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, 480A59AB-3E71-4F10-AD49-254888F1BF4E
BSY-001,37.41592407,-122.20324108,On the big door,0,1,BA001374059,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, 5D3A4339-FA14-4F00-94F7-2CE453AEBE3C
BSY-001,37.41595459,-122.20333104,On the big door,1,1,BA00114034N,1,1-1-2021,01/13/2021,07/20/2021,0,01/13/2021,07/20/2021, 360A259E-25F8-433F-B68C-2597AEC56B06
BSY-002,37.41680908,-122.20399213,On PS-2,0,1,BA00051310N,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, 6D904D93-AEC2-4292-B212-5080576FD9B5
BSY-002,37.41671753,-122.20397325,On PS-2,1,1,BA00093875N,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, 11E9800A-B1EE-4CA0-855F-C858286AFCFE
BSY-003,37.41668701,-122.20392292,On vent btwn PS-2 and PS-3,0,1,BA00109093G,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, 3626F10C-5EBB-4615-A209-386C8635B07E
BSY-003,37.41683960,-122.20370179,On vent btwn PS-2 and PS-3,1,1,BA00067955P,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, D94A8F96-D4B6-41CD-B60A-6BBD32CC9111
BSY-004,37.41625977,-122.20323813,PS-9: Outside of pumphouse,1,1,BA00156852Z,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, EE26FA6D-5AA5-42C6-A01D-FCE74C51FE55
BSY-004,37.41665649,-122.20210501,PS-9: Outside of pumphouse,1,1,BA00160532B,1,1-1-2021,01/06/2021,07/20/2021,0,01/06/2021,07/20/2021, BEB4C516-4D78-4621-A08B-35C496B369E8
BSY-005,37.41619873,-122.20328193,Before Bldg 105 under A2 vent housing,1,1,BA00163946R,0,7-1-2021,07/20/2021,07/20/2021,0,07/20/2021,07/20/2021, 2414A4C9-C0DA-4ECA-9C6E-2FC943FAF4EA
BSY-005,37.41708374,-122.20264887,Before Bldg 105 under A2 vent housing,1,1,BA00056844X,1,1-1-2021,01/13/2021,07/20/2021,0,01/13/2021,07/20/2021, 5DA15A76-6E96-429D-A457-183705094A31
BSY-005,37.41711426,-122.2028156,Before Bldg 105 under A2 vent housing,1,1,BA00161497W,1,7-1-2020,07/09/2020,01/13/2021,0,07/09/2020,01/13/2021, 93EEA75B-97B6-449A-8A57-E22A2A7221AC
ALPINE-001,37.41535162,-122.195074,Background dosimeter (Outside guard shack),0,1,BA000840770,1,7-1-2020,10/07/2020,01/05/2021,0,10/07/2020,01/05/2021, 795708ED-752E-4500-8BE7-57BC81A33DB4
ALPINE-001,37.41535162,-122.195074,Background dosimeter (Outside guard shack),0,1,BA00039263A,1,7-1-2019,08/12/2019,02/28/2020,0,08/12/2019,02/28/2020, 34DDE48E-AD8C-4EB0-9A97-7DD39DFEF104
ALPINE-001,37.415393,-122.195074,Background dosimeter (Outside guard shack),0,1,BA00030600N,1,1-1-2019,07/11/2019,08/12/2019,0,07/11/2019,08/12/2019, 979B3995-D2F6-4C13-AA72-7126BE339630
ALPINE-002,37.41455078,-122.195674,Background dosimeter (Outside guard shack),0,1,BA000840770,1,7-1-2020,07/16/2020,01/21/2021,1,07/16/2020,01/21/2021, A9899A08-FFC0-4E24-A489-051C7D402973
ALPINE-002,37.415393,-122.195074,Background dosimeter (Outside guard shack),0,1,BA00167000L,1,7-1-2019,08/12/2019,02/28/2020,0,08/12/2019,02/28/2020, FAC417F4-9E38-43CB-AC06-163883B4DE49
ALPINE-002,37.41535162,-122.1950029,Background dosimeter (Outside guard shack),0,1,BA001307860,1,1-1-2019,07/11/2019,02/28/2020,0,07/11/2019,02/28/2020, B7BDE137-0277-42D9-9CBD-E3A686F4C34F
BLG 006-001,37.41723633,-122.202606,Inside Room 101A RGD Titan G2 #63,0,1,BA00099857F,1,7-1-2020,08/05/2020,01/15/2021,0,08/05/2020,01/15/2021, 0C9F9F7C-2611-440B-AF61-41787EA5F980
BLG 006-001,37.41726685,-122.2025379,Inside Room 101A RGD Titan G2 #63,0,1,BA002034496,1,7-1-2019,08/12/2019,02/28/2020,0,08/12/2019,02/28/2020, 76E6525F-C5E7-4D94-B815-D9AC502EE09C
BLG 006-001,37.417414,-122.202439,Inside Room 101A RGD,0,1,BA00214521J,1,1-1-2019,07/11/2019,08/12/2019,0,07/11/2019,08/12/2019, FC7CC291-41A2-41CE-B970-DCBDBC417F53
BLG 006-002,37.41723633,-122.2026037,Inside Room 107 RGD Titan G3 #62,0,1,BA001598120,1,7-1-2020,08/05/2020,02/03/2021,0,08/05/2020,02/03/2021, FD2E3095-D268-472F-8023-8CD8E6ECF681
BLG 006-002,37.41735,-122.20248,Inside Room 107 RGD Titan G3 #62,0,1,BA00077023C,1,7-1-2019,08/12/2019,02/28/2020,0,08/12/2019,02/28/2020, 5BB20E38-09A9-499C-9730-BC7E6BA54192
BLG 006-002,37.41744007,-122.20241,Inside Room 107 RGD,0,1,BA001717316,1,1-1-2019,07/11/2019,08/12/2019,0,07/11/2019,08/12/2019, 93F097A5-C3FC-408D-A082-6D642F5090C1
BLG 006-003,37.41723633,-122.2026144,Inside Room 110 RGD Titan Krios #56,0,1,BA00039171F,1,7-1-2020,08/05/2020,01/29/2021,0,08/05/2020,01/29/2021, 9AF7E49C-DED1-4CD5-B5EB-C30D1B24DD68
BLG 006-003,37.41742,-122.2025,Inside Room 110 RGD Titan Krios #56,0,1,BA00202447B,1,7-1-2019,08/12/2019,02/28/2020,0,08/12/2019,02/28/2020, 0B8ACA30-4092-458F-9643-69367BCABB71
BLG 006-003,37.41742699,-122.2024179,Inside Room 111 RGD,0,1,BA00197990O,1,1-1-2019,07/11/2019,08/12/2019,0,07/11/2019,08/12/2019, 99AB48FD-63DF-49D7-8448-28B62E00EBB9
BLG 006-007,37.41739041,-122.2024114,inside GTF on ceiling,0,0,BA002188698,1,1-1-2019,07/11/2019,08/21/2019,0,07/11/2019,08/21/2019, C51A6E7E-0CF1-49A1-91FF-DBF11F93F5DB
BLG 006-008,37.41723633,-122.2026075,RGD#56: Titan Krios #1: Room 110,0,1,BA000731474,1,7-1-2020,08/05/2020,01/15/2021,0,08/05/2020,01/15/2021, 0609DF4F-679E-431A-8D6C-3A483D20013E
BLG 006-008,37.41726685,-122.2025606,RGD#56: Titan Krios #1: Room 110,0,1,BA00050022P,1,7-1-2020,07/24/2020,08/05/2020,0,07/24/2020,08/05/2020, D5F181F8-2AE0-4AF9-A9E0-C53DAB005466
BLG 006-008,37.41726685,-122.2025317,RGD#56: Titan Krios #1: Room 110,0,1,BA00131323J,1,1-1-2020,02/05/2020,07/24/2020,0,02/05/2020,07/24/2020, 433228D9-CFEE-4F66-8F96-4DB31E2511CD
